chain,address,evidence_path,llm_proposed_label,llm_confidence,llm_risk_categories,llm_summary,llm_uncertainties,explorer_link,decision,final_label,final_confidence,corrected_risk_categories,comment
ethereum,0x09b7496152fe1136ecfdc60d79d40f56837fecf8,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x09b7496152fe1136ecfdc60d79d40f56837fecf8.json,R2,low,ownership_admin_capability; token_movement_capability,"0x09b7496152fe1136ecfdc60d79d40f56837fecf8 exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x09b7496152fe1136ecfdc60d79d40f56837fecf8,,,,,
ethereum,0x09c7132f49b7bd1ca444a677ee7c70fa61d86a16,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x09c7132f49b7bd1ca444a677ee7c70fa61d86a16.json,R2,low,unresolved_proxy_delegatecall; token_movement_capability,"0x09c7132f49b7bd1ca444a677ee7c70fa61d86a16 exposes unresolved_proxy_delegatecall, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x09c7132f49b7bd1ca444a677ee7c70fa61d86a16,,,,,
ethereum,0x0a134aafaa7834fcc1d8b0ef1f3addf48f0005aa,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0a134aafaa7834fcc1d8b0ef1f3addf48f0005aa.json,R2,low,ownership_admin_capability; token_movement_capability,"0x0a134aafaa7834fcc1d8b0ef1f3addf48f0005aa exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x0a134aafaa7834fcc1d8b0ef1f3addf48f0005aa,,,,,
ethereum,0x0a3dd3fbf427316d270fbc9fcaaedf7b8558201f,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0a3dd3fbf427316d270fbc9fcaaedf7b8558201f.json,R2,low,ownership_admin_capability; token_movement_capability; destructive_capability_selfdestruct,"0x0a3dd3fbf427316d270fbc9fcaaedf7b8558201f exposes ownership_admin_capability, token_movement_capability, destructive_capability_selfdestruct based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | As above, linear-sweep SELFDESTRUCT counts are not confirmed reachable code. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x0a3dd3fbf427316d270fbc9fcaaedf7b8558201f,,,,,
ethereum,0x0a61ada69f98f4a9227afb8b91202e1a2a5ab54e,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0a61ada69f98f4a9227afb8b91202e1a2a5ab54e.json,R2,low,token_movement_capability,"0x0a61ada69f98f4a9227afb8b91202e1a2a5ab54e exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x0a61ada69f98f4a9227afb8b91202e1a2a5ab54e,,,,,
ethereum,0x0a6ef917a8d493350f7a5a414d15e93ec5fff2ce,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0a6ef917a8d493350f7a5a414d15e93ec5fff2ce.json,R2,low,token_movement_capability,"0x0a6ef917a8d493350f7a5a414d15e93ec5fff2ce exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x0a6ef917a8d493350f7a5a414d15e93ec5fff2ce,,,,,
ethereum,0x0b399090530a5884e387a08d718faf6b1f7bc41d,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0b399090530a5884e387a08d718faf6b1f7bc41d.json,R2,medium,unresolved_proxy_delegatecall,"0x0b399090530a5884e387a08d718faf6b1f7bc41d exposes unresolved_proxy_delegatecall based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state.",https://etherscan.io/address/0x0b399090530a5884e387a08d718faf6b1f7bc41d,,,,,
ethereum,0x0b50b2854b262a5193596bb8aa9aed3d630b39c1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0b50b2854b262a5193596bb8aa9aed3d630b39c1.json,B,medium,,0x0b50b2854b262a5193596bb8aa9aed3d630b39c1: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x0b50b2854b262a5193596bb8aa9aed3d630b39c1,,,,,
ethereum,0x0b63f2c64aec98e4d066fae5b8178ef74fdcc8fb,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0b63f2c64aec98e4d066fae5b8178ef74fdcc8fb.json,R2,low,ownership_admin_capability; token_movement_capability,"0x0b63f2c64aec98e4d066fae5b8178ef74fdcc8fb exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x0b63f2c64aec98e4d066fae5b8178ef74fdcc8fb,,,,,
ethereum,0x0ba0715cb1ef43504a8a82593a3a708c3b436a05,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0ba0715cb1ef43504a8a82593a3a708c3b436a05.json,B,medium,,0x0ba0715cb1ef43504a8a82593a3a708c3b436a05: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x0ba0715cb1ef43504a8a82593a3a708c3b436a05,,,,,
ethereum,0x0bb0599bec7ecaf592076672908e00d87a988934,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0bb0599bec7ecaf592076672908e00d87a988934.json,B,medium,,0x0bb0599bec7ecaf592076672908e00d87a988934: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x0bb0599bec7ecaf592076672908e00d87a988934,,,,,
ethereum,0x0be91e7ba24da3a9573e6991d1c9e8604363adcb,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0be91e7ba24da3a9573e6991d1c9e8604363adcb.json,R2,low,token_approval_capability,"0x0be91e7ba24da3a9573e6991d1c9e8604363adcb exposes token_approval_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x0be91e7ba24da3a9573e6991d1c9e8604363adcb,,,,,
ethereum,0x0c60d7d7645e106c0293c99a77ad7dea9043ef73,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0c60d7d7645e106c0293c99a77ad7dea9043ef73.json,R2,low,token_movement_capability,"0x0c60d7d7645e106c0293c99a77ad7dea9043ef73 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x0c60d7d7645e106c0293c99a77ad7dea9043ef73,,,,,
ethereum,0x0c762fa05d775603c9bc4aed9824d746e4d9a5b0,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0c762fa05d775603c9bc4aed9824d746e4d9a5b0.json,R2,low,ownership_admin_capability; token_approval_capability; destructive_capability_selfdestruct,"0x0c762fa05d775603c9bc4aed9824d746e4d9a5b0 exposes ownership_admin_capability, token_approval_capability, destructive_capability_selfdestruct based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | As above, linear-sweep SELFDESTRUCT counts are not confirmed reachable code. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x0c762fa05d775603c9bc4aed9824d746e4d9a5b0,,,,,
ethereum,0x0c77c9cd1e2005e6b8f89c33bf3cc17ab5ac3956,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0c77c9cd1e2005e6b8f89c33bf3cc17ab5ac3956.json,R2,low,token_movement_capability,"0x0c77c9cd1e2005e6b8f89c33bf3cc17ab5ac3956 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x0c77c9cd1e2005e6b8f89c33bf3cc17ab5ac3956,,,,,
ethereum,0x0c864eab51c987b3719ad86ae0d1ca153a218cd0,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0c864eab51c987b3719ad86ae0d1ca153a218cd0.json,R2,low,token_movement_capability,"0x0c864eab51c987b3719ad86ae0d1ca153a218cd0 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x0c864eab51c987b3719ad86ae0d1ca153a218cd0,,,,,
ethereum,0x0c8c225152faeb06ab88cf825ad61e5c4072e529,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0c8c225152faeb06ab88cf825ad61e5c4072e529.json,R2,low,ownership_admin_capability; token_movement_capability,"0x0c8c225152faeb06ab88cf825ad61e5c4072e529 exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x0c8c225152faeb06ab88cf825ad61e5c4072e529,,,,,
ethereum,0x0cc2232f45de23c56327ab28321b575bcb0b4d55,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0cc2232f45de23c56327ab28321b575bcb0b4d55.json,B,medium,,0x0cc2232f45de23c56327ab28321b575bcb0b4d55: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x0cc2232f45de23c56327ab28321b575bcb0b4d55,,,,,
