chain,address,proposed_label,confidence,risk_categories,coverage_status,review_path,v1_label,v1_confidence
ethereum,0x1921c249cb274974d8b744c25efb9426441d5d0d,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x1921c249cb274974d8b744c25efb9426441d5d0d.json,B,medium
ethereum,0x192b05eaff307cf1d1cc488e9e5da45c987f0abe,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x192b05eaff307cf1d1cc488e9e5da45c987f0abe.json,R2,low
ethereum,0x19beed34a309bf12ef0f3b5eedb107c646586a36,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x19beed34a309bf12ef0f3b5eedb107c646586a36.json,R2,low
ethereum,0x1a4430da723c424a26fb45ff54384790a944defb,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x1a4430da723c424a26fb45ff54384790a944defb.json,R2,low
ethereum,0x1b14ea94875a35b3f790154e1d56e7b35bfd166e,R2,low,guard_dominated_sensitive_capability; unresolved_proxy_target,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x1b14ea94875a35b3f790154e1d56e7b35bfd166e.json,R2,low
ethereum,0x1bcc6b722dd35072823ea7f80b50442aaf57aac5,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x1bcc6b722dd35072823ea7f80b50442aaf57aac5.json,R2,low
ethereum,0x1c32b62005e496dad37cd6fc30fc1c45d41a0862,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x1c32b62005e496dad37cd6fc30fc1c45d41a0862.json,B,high
ethereum,0x1c8f6e6387edef7792633746ff8b1e5d9eb4464d,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x1c8f6e6387edef7792633746ff8b1e5d9eb4464d.json,R2,low
ethereum,0x1dfe134998c8aa8be1a0de5ee1f170403af67be8,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x1dfe134998c8aa8be1a0de5ee1f170403af67be8.json,R2,low
ethereum,0x1e4c8ef03b68d89c87291268eb52d7eb1aeb8680,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x1e4c8ef03b68d89c87291268eb52d7eb1aeb8680.json,B,medium
ethereum,0x1e69fb22fa151bd50711912799c54289a0532bf8,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x1e69fb22fa151bd50711912799c54289a0532bf8.json,B,medium
ethereum,0x1e8de002381b9ff5e31941a567d00107f9c1b9f5,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x1e8de002381b9ff5e31941a567d00107f9c1b9f5.json,R2,low
ethereum,0x1ed6150f0c1467ebd0389cce9913e25cf0f67258,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x1ed6150f0c1467ebd0389cce9913e25cf0f67258.json,B,medium
ethereum,0x1edc96f2b048d873b5499bca5af1189a3a50bb93,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x1edc96f2b048d873b5499bca5af1189a3a50bb93.json,R2,low
ethereum,0x1ee2581d34819de3d77715c758d8d0c525332492,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x1ee2581d34819de3d77715c758d8d0c525332492.json,B,medium
ethereum,0x20358c096c999f785f427d7b0aa83326d36a5556,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x20358c096c999f785f427d7b0aa83326d36a5556.json,R2,low
ethereum,0x20ac083fb4d82224627fcf89c0fbb67cf766a932,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x20ac083fb4d82224627fcf89c0fbb67cf766a932.json,R2,low
ethereum,0x20bb4e82a6d833e1b092fd2591ddecc63e82c2f6,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x20bb4e82a6d833e1b092fd2591ddecc63e82c2f6.json,R2,low
ethereum,0x20c89abf27f3bd8cf449822a77b8b53c73ed5311,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x20c89abf27f3bd8cf449822a77b8b53c73ed5311.json,R2,low
ethereum,0x215142fefa83fc7909e9702dc0a76727aa040750,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x215142fefa83fc7909e9702dc0a76727aa040750.json,B,high
ethereum,0x217c037a79bc3a46f6bde8fd62bf5745afa1282b,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x217c037a79bc3a46f6bde8fd62bf5745afa1282b.json,R2,low
ethereum,0x21a2e9d532c7b9e5e8b628d32e2cabaa65e146de,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x21a2e9d532c7b9e5e8b628d32e2cabaa65e146de.json,R2,low
ethereum,0x223fabc28a2c7491395d4409cc127ff12a852c86,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x223fabc28a2c7491395d4409cc127ff12a852c86.json,R1,low
ethereum,0x225f594f97d18ef6b8a4b42a4ad6d9575c811c10,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x225f594f97d18ef6b8a4b42a4ad6d9575c811c10.json,B,medium
ethereum,0x227563eabfc46a4700bd0eea4b87116edf891fee,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unresolved_proxy_target,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x227563eabfc46a4700bd0eea4b87116edf891fee.json,R2,low
ethereum,0x229d04b94ed8fd851fc32d1ccb4794e66cfdf65f,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x229d04b94ed8fd851fc32d1ccb4794e66cfdf65f.json,R2,low
ethereum,0x23062aee40e9a35fbade70ab9e4f91e6ffccfe44,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x23062aee40e9a35fbade70ab9e4f91e6ffccfe44.json,R2,low
ethereum,0x239b26a77a81c95f96efc8b6cba85f72aacf51c0,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x239b26a77a81c95f96efc8b6cba85f72aacf51c0.json,B,high
ethereum,0x242e809094f7fa83763119988d84e4f4d9528713,R2,medium,guard_dominated_sensitive_capability; unguarded_state_write_or_creation,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x242e809094f7fa83763119988d84e4f4d9528713.json,B,medium
ethereum,0x244e7d674a86473085a70b4cd09d1df4bd65e740,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x244e7d674a86473085a70b4cd09d1df4bd65e740.json,R2,low
ethereum,0x2460976919bc73fddbc9d4b74695fbf1697c84be,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x2460976919bc73fddbc9d4b74695fbf1697c84be.json,R2,low
ethereum,0x24c71aa9aa0ce5fb95ffc0f276eced02467d4e4d,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x24c71aa9aa0ce5fb95ffc0f276eced02467d4e4d.json,R2,low
ethereum,0x25054a2b9d4544ed292dc1a74e8bf1f6f449d988,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x25054a2b9d4544ed292dc1a74e8bf1f6f449d988.json,B,high
ethereum,0x250c1e4e572e07b375125208340f8e038f335915,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x250c1e4e572e07b375125208340f8e038f335915.json,B,medium
ethereum,0x252fe07aff7bf7f39704a615b1b347827e90db7f,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x252fe07aff7bf7f39704a615b1b347827e90db7f.json,B,medium
ethereum,0x260b14eed940039ba19ee654b873d07588f29e92,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x260b14eed940039ba19ee654b873d07588f29e92.json,B,medium
ethereum,0x2679e336d94b6de7171b7a493048c73ee426e902,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x2679e336d94b6de7171b7a493048c73ee426e902.json,R2,low
ethereum,0x268d193d74d3b9a13a82da831302cf8dbdc9245a,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x268d193d74d3b9a13a82da831302cf8dbdc9245a.json,B,high
ethereum,0x272d1bbcc55ee20bf9cd19d8b3161b3932ce9229,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x272d1bbcc55ee20bf9cd19d8b3161b3932ce9229.json,B,medium
ethereum,0x2778c550f989a2fef56c39ba5b0a8f885285dd66,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x2778c550f989a2fef56c39ba5b0a8f885285dd66.json,R2,low
ethereum,0x278b70c29c3e1cc4d3a25e4db637ac973e94f7e6,R2,low,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x278b70c29c3e1cc4d3a25e4db637ac973e94f7e6.json,R2,low
ethereum,0x27bfd156c8c0df64e6a863c589dc9593ddac3ee2,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x27bfd156c8c0df64e6a863c589dc9593ddac3ee2.json,R2,low
ethereum,0x27dbd0e71b85700e29994d6d3a51f2e32442aa61,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x27dbd0e71b85700e29994d6d3a51f2e32442aa61.json,R2,low
ethereum,0x282d9c45b6c678483c63fbcb0a4ad6ed478ddfec,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x282d9c45b6c678483c63fbcb0a4ad6ed478ddfec.json,R2,low
ethereum,0x282daab4f1dfe9621533df573953ae2685de5bc4,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x282daab4f1dfe9621533df573953ae2685de5bc4.json,R2,low
ethereum,0x28440c42093eac685190579fae50ab33d5a3107d,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x28440c42093eac685190579fae50ab33d5a3107d.json,R2,low
ethereum,0x293d24249840998edcf4c00b417274e09ee869d8,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x293d24249840998edcf4c00b417274e09ee869d8.json,R2,low
ethereum,0x2949c70d12e33c9cc98e03ff650089e2fca854bd,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x2949c70d12e33c9cc98e03ff650089e2fca854bd.json,R2,low
ethereum,0x29a48c8c8746be8171b87b70ad8376274d74c0d9,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x29a48c8c8746be8171b87b70ad8376274d74c0d9.json,B,medium
ethereum,0x2a17a9ef6854697aefee2f550238894f010de045,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x2a17a9ef6854697aefee2f550238894f010de045.json,B,medium
ethereum,0x2a9cc087855b86e4d304813e7ab006935fb69ff5,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x2a9cc087855b86e4d304813e7ab006935fb69ff5.json,R2,low
ethereum,0x2b07c980b1c892727694098a9dd711c973b9b8f8,R2,low,guard_dominated_sensitive_capability; unresolved_proxy_target,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x2b07c980b1c892727694098a9dd711c973b9b8f8.json,R2,low
ethereum,0x2b87f28530812b469c3416c128fd402d77b6f925,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x2b87f28530812b469c3416c128fd402d77b6f925.json,R1,low
ethereum,0x2b9b9bb92de60a604819711cfd13893d44909824,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x2b9b9bb92de60a604819711cfd13893d44909824.json,B,medium
ethereum,0x2c060fe342ae3fee39f4c6a1d7fc4a1c6be86980,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x2c060fe342ae3fee39f4c6a1d7fc4a1c6be86980.json,B,medium
ethereum,0x2c3cbe3b2cf2015602045e9b4b0f180897b369c1,R2,medium,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x2c3cbe3b2cf2015602045e9b4b0f180897b369c1.json,R2,low
ethereum,0x2c6f01799fa9db1e7f2797e5ba892b72b865571d,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x2c6f01799fa9db1e7f2797e5ba892b72b865571d.json,R2,low
ethereum,0x2cbc388b1f126ed2f9d4dce86856fdbfaec1b1d1,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x2cbc388b1f126ed2f9d4dce86856fdbfaec1b1d1.json,R2,low
ethereum,0x2cd7a861bc8fc73e9047fefbf074fd9acd20c87f,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x2cd7a861bc8fc73e9047fefbf074fd9acd20c87f.json,R2,low
ethereum,0x2df4247e44697d4e4983a92827dbde905f61a0ff,R2,low,guard_dominated_sensitive_capability; unresolved_proxy_target,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x2df4247e44697d4e4983a92827dbde905f61a0ff.json,R2,low
ethereum,0x2e086ac01cb8e6538d393944f02be58d52439ae8,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x2e086ac01cb8e6538d393944f02be58d52439ae8.json,B,medium
ethereum,0x2f53bcb1f4b5d88dd39ec764a76bc52597c9cabf,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x2f53bcb1f4b5d88dd39ec764a76bc52597c9cabf.json,R2,low
ethereum,0x2f5f0aafdf35064498f66475e935c86ce20a52a1,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x2f5f0aafdf35064498f66475e935c86ce20a52a1.json,R1,low
ethereum,0x3056af9b05f81ac637fb723d5bb34b221457f956,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x3056af9b05f81ac637fb723d5bb34b221457f956.json,B,medium
ethereum,0x30e40f90d3f164192d33b98acaaeec8f39ac34cb,R2,low,guard_dominated_sensitive_capability; unresolved_proxy_target,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x30e40f90d3f164192d33b98acaaeec8f39ac34cb.json,R2,low
ethereum,0x313ada1527318a5af4626ed9c841d7372ea6119a,R2,low,guard_dominated_sensitive_capability; unresolved_proxy_target,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x313ada1527318a5af4626ed9c841d7372ea6119a.json,R2,low
ethereum,0x316d59c8614bb042152bae1190c6afb39febfb90,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x316d59c8614bb042152bae1190c6afb39febfb90.json,R2,low
ethereum,0x331897e3f5fe6c53480bcea6ca6fc0d5c544a0bc,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x331897e3f5fe6c53480bcea6ca6fc0d5c544a0bc.json,R2,low
ethereum,0x3345fa485e27b4c9044552f043a6625d92dbdeb8,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x3345fa485e27b4c9044552f043a6625d92dbdeb8.json,R2,low
ethereum,0x33ad496cad27fb4d7fb995f2e90b61a161540a22,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x33ad496cad27fb4d7fb995f2e90b61a161540a22.json,R2,low
ethereum,0x33f1003a3bbe8242be248da9b439cdce5a0ba970,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x33f1003a3bbe8242be248da9b439cdce5a0ba970.json,R2,low
ethereum,0x33fc3829e619cf9b9c672ddbb83a63f55dff80e6,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x33fc3829e619cf9b9c672ddbb83a63f55dff80e6.json,R2,low
ethereum,0x3427a6911210aac809e6d0bfeea6dea570c9bb58,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x3427a6911210aac809e6d0bfeea6dea570c9bb58.json,B,medium
ethereum,0x34fff33dc9c0ead473a1878923b3858d8ed04dfb,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x34fff33dc9c0ead473a1878923b3858d8ed04dfb.json,B,medium
ethereum,0x3525f1c4ba12279747fb7f06a2291d406508d1ff,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x3525f1c4ba12279747fb7f06a2291d406508d1ff.json,R2,low
ethereum,0x35298e16bc8bc4022105238c58a918d4235407b7,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x35298e16bc8bc4022105238c58a918d4235407b7.json,R2,low
ethereum,0x358c7a4bf89fb98c3ac057d69b054858a35b2471,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x358c7a4bf89fb98c3ac057d69b054858a35b2471.json,R2,low
ethereum,0x36253c1a8bd094e130f2a4b1b1cdf01b9ca4a367,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x36253c1a8bd094e130f2a4b1b1cdf01b9ca4a367.json,R2,low
ethereum,0x36d098ba5fff034332fcafc53366354343e735ae,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x36d098ba5fff034332fcafc53366354343e735ae.json,B,medium
ethereum,0x36d3cbd83961868398d056efbf50f5ce15528c0d,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation; unresolved_proxy_target,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x36d3cbd83961868398d056efbf50f5ce15528c0d.json,R2,low
ethereum,0x37ee921732654b81b2c2be0d4544236bed121f2d,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x37ee921732654b81b2c2be0d4544236bed121f2d.json,R2,low
ethereum,0x3850073783e69bcfc1151cec07f76d29f27baca2,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x3850073783e69bcfc1151cec07f76d29f27baca2.json,R2,low
ethereum,0x39165d069fb2ad145cafa7c4bf710f4566aa5218,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x39165d069fb2ad145cafa7c4bf710f4566aa5218.json,R2,low
ethereum,0x3940c77f7d5a6dc927513e5b43b436bfc98aca1c,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x3940c77f7d5a6dc927513e5b43b436bfc98aca1c.json,R2,low
ethereum,0x399fbfea9fce84e57976c5c57d6ce7725a7f96f4,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x399fbfea9fce84e57976c5c57d6ce7725a7f96f4.json,R2,low
ethereum,0x3a23c39dc57825cb7962256548d86d529ef67429,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x3a23c39dc57825cb7962256548d86d529ef67429.json,R2,low
ethereum,0x3a7df4c0c74f82e67d77c27ecc06a22370fb003a,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x3a7df4c0c74f82e67d77c27ecc06a22370fb003a.json,R2,low
